order_item_id,order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,total_amount,city,region,payment_method,shipping_mode,sales_channel,return_status
19209,19209,5/21/2024,541,Customer_2490,56,Product_161,Fashion,3,1968,0,5904,Mumbai,West,Card,Standard,Retail,Yes
19210,19210,3/25/2026,2689,Customer_2743,292,Product_279,Fashion,2,2298,25,3447,Delhi,North,NetBanking,Same Day,Website,Yes
19211,19211,5/17/2026,1338,Customer_211,349,Product_366,Sports,3,144,30,302.4,Delhi,North,UPI,Same Day,Website,Yes
19212,19212,6/4/2026,1494,Customer_1841,329,Product_371,Electronics,2,1016,5,1930.4,Delhi,North,NetBanking,Express,Marketplace,No
19213,19213,6/27/2024,822,Customer_2595,456,Product_479,Electronics,1,3432,20,2745.6,Lucknow,North,UPI,Express,Retail,No
19214,19214,9/19/2024,2270,Customer_2071,361,Product_368,Electronics,1,2671,10,2403.9,Mumbai,West,COD,Standard,Marketplace,Yes
19215,19215,6/11/2024,755,Customer_1410,110,Product_258,Home,2,1749,5,3323.1,Delhi,North,COD,Standard,Website,No
19216,19216,11/26/2024,2187,Customer_464,78,Product_331,Beauty,2,3126,0,6252,Lucknow,North,NetBanking,Same Day,Website,Yes
19217,19217,7/27/2024,1109,Customer_2378,448,Product_114,Sports,4,4726,25,14178,Kolkata,East,COD,Same Day,Retail,No
19218,19218,1/30/2026,1417,Customer_2339,217,Product_446,Fashion,3,2283,20,5479.2,Bengaluru,South,Card,Express,Mobile App,No
19219,19219,11/19/2025,151,Customer_2311,94,Product_238,Home,4,3281,5,12467.8,Kolkata,East,NetBanking,Express,Website,No
19220,19220,11/14/2024,2678,Customer_1329,327,Product_141,Electronics,5,182,5,864.5,Lucknow,North,Card,Express,Mobile App,No
19221,19221,6/1/2025,1358,Customer_623,370,Product_60,Sports,1,3696,20,2956.8,Mumbai,West,COD,Standard,Website,Yes
19222,19222,9/12/2024,1145,Customer_372,363,Product_407,Home,3,1221,5,3479.85,Kolkata,East,NetBanking,Standard,Marketplace,No
19223,19223,2/6/2026,998,Customer_599,371,Product_32,Home,2,284,30,397.6,Bengaluru,South,UPI,Standard,Marketplace,Yes
19224,19224,7/28/2024,2796,Customer_2387,53,Product_157,Beauty,1,4953,20,3962.4,Bengaluru,South,COD,Same Day,Mobile App,Yes
19225,19225,2/20/2025,1420,Customer_1445,277,Product_325,Home,3,4874,5,13890.9,Mumbai,West,UPI,Express,Mobile App,Yes
19226,19226,11/19/2025,2526,Customer_173,464,Product_251,Fashion,4,4962,10,17863.2,Kolkata,East,COD,Same Day,Retail,No
19227,19227,10/3/2025,643,Customer_566,75,Product_42,Sports,3,1497,15,3817.35,Lucknow,North,COD,Same Day,Mobile App,Yes
19228,19228,7/12/2024,1081,Customer_2020,496,Product_272,Home,3,3142,0,9426,Delhi,North,COD,Standard,Website,No
19229,19229,4/26/2026,1647,Customer_1038,178,Product_492,Sports,5,925,30,3237.5,Kolkata,East,UPI,Same Day,Mobile App,No
19230,19230,6/10/2025,1517,Customer_2647,134,Product_123,Beauty,3,2779,10,7503.3,Lucknow,North,COD,Express,Retail,Yes
19231,19231,5/20/2026,332,Customer_1060,131,Product_123,Fashion,4,527,25,1581,Delhi,North,Card,Same Day,Website,No
19232,19232,5/25/2025,1017,Customer_2005,112,Product_166,Home,2,1015,10,1827,Bengaluru,South,COD,Standard,Marketplace,Yes
19233,19233,4/7/2026,1522,Customer_2031,233,Product_415,Sports,3,2431,30,5105.1,Lucknow,North,COD,Express,Marketplace,Yes
19234,19234,8/26/2024,328,Customer_2519,10,Product_283,Electronics,2,4526,0,9052,Delhi,North,UPI,Standard,Marketplace,Yes
19235,19235,12/31/2025,2353,Customer_1040,241,Product_354,Electronics,5,4812,15,20451,Mumbai,West,UPI,Standard,Marketplace,Yes
19236,19236,1/26/2026,474,Customer_582,104,Product_457,Electronics,4,2383,0,9532,Bengaluru,South,UPI,Express,Website,Yes
19237,19237,3/25/2025,252,Customer_1610,130,Product_36,Fashion,2,3265,10,5877,Delhi,North,UPI,Same Day,Mobile App,Yes
19238,19238,7/30/2024,927,Customer_1429,266,Product_328,Sports,5,2590,0,12950,Bengaluru,South,COD,Standard,Website,No
19239,19239,3/22/2025,241,Customer_2829,209,Product_382,Fashion,5,3799,20,15196,Bengaluru,South,UPI,Express,Website,Yes
19240,19240,8/30/2024,2717,Customer_1355,154,Product_121,Sports,1,3504,5,3328.8,Kolkata,East,UPI,Express,Website,No
19241,19241,6/6/2024,440,Customer_2521,82,Product_239,Beauty,1,3529,15,2999.65,Delhi,North,UPI,Express,Retail,Yes
19242,19242,9/6/2025,860,Customer_517,165,Product_387,Fashion,1,4507,0,4507,Delhi,North,Card,Same Day,Marketplace,No
19243,19243,5/4/2024,844,Customer_388,339,Product_273,Beauty,2,3065,10,5517,Lucknow,North,NetBanking,Standard,Mobile App,No
19244,19244,7/14/2024,943,Customer_256,65,Product_4,Beauty,5,2857,15,12142.25,Mumbai,West,COD,Standard,Mobile App,Yes
19245,19245,12/1/2025,1476,Customer_192,387,Product_462,Sports,5,4521,25,16953.75,Mumbai,West,COD,Same Day,Marketplace,No
19246,19246,3/27/2024,867,Customer_2402,440,Product_29,Sports,3,2101,10,5672.7,Delhi,North,COD,Express,Website,Yes
19247,19247,6/19/2026,747,Customer_356,36,Product_8,Fashion,3,3365,15,8580.75,Kolkata,East,UPI,Standard,Retail,Yes
19248,19248,4/30/2026,237,Customer_1039,177,Product_5,Sports,5,3622,10,16299,Delhi,North,UPI,Same Day,Marketplace,Yes
19249,19249,1/7/2025,791,Customer_140,33,Product_420,Fashion,1,168,15,142.8,Lucknow,North,COD,Standard,Retail,Yes
19250,19250,3/10/2024,2594,Customer_1251,188,Product_477,Fashion,4,3310,25,9930,Lucknow,North,COD,Standard,Marketplace,Yes
19251,19251,5/19/2024,1382,Customer_1981,218,Product_493,Fashion,4,965,20,3088,Kolkata,East,Card,Express,Retail,No
19252,19252,10/6/2025,2944,Customer_38,477,Product_299,Fashion,4,3019,5,11472.2,Bengaluru,South,Card,Express,Website,Yes
19253,19253,6/16/2024,1978,Customer_2930,5,Product_483,Electronics,4,1507,0,6028,Mumbai,West,NetBanking,Standard,Marketplace,No
19254,19254,12/21/2024,2722,Customer_2156,284,Product_116,Beauty,2,2655,5,5044.5,Lucknow,North,Card,Express,Retail,Yes
19255,19255,6/19/2025,437,Customer_1092,159,Product_335,Electronics,5,2014,25,7552.5,Mumbai,West,NetBanking,Same Day,Marketplace,No
19256,19256,12/19/2025,2550,Customer_2426,347,Product_126,Beauty,1,1116,10,1004.4,Bengaluru,South,UPI,Express,Retail,No
19257,19257,7/28/2024,2258,Customer_415,120,Product_318,Beauty,4,1830,20,5856,Bengaluru,South,Card,Same Day,Website,Yes
19258,19258,7/9/2025,1919,Customer_851,137,Product_445,Sports,4,471,5,1789.8,Bengaluru,South,UPI,Same Day,Website,Yes
19259,19259,3/21/2024,1965,Customer_2669,444,Product_128,Beauty,1,1462,10,1315.8,Delhi,North,COD,Express,Website,Yes
19260,19260,1/28/2026,1130,Customer_2788,299,Product_88,Beauty,5,3656,20,14624,Bengaluru,South,COD,Standard,Website,Yes
19261,19261,11/23/2025,391,Customer_817,378,Product_475,Fashion,4,1219,15,4144.6,Mumbai,West,NetBanking,Same Day,Website,No
19262,19262,11/9/2025,425,Customer_1878,237,Product_149,Electronics,4,1463,10,5266.8,Mumbai,West,Card,Standard,Retail,Yes
19263,19263,4/22/2024,1058,Customer_61,472,Product_195,Fashion,3,768,5,2188.8,Lucknow,North,UPI,Standard,Website,Yes
19264,19264,5/18/2024,2297,Customer_404,311,Product_380,Sports,3,2974,10,8029.8,Delhi,North,UPI,Express,Retail,Yes
19265,19265,2/22/2024,2029,Customer_1367,229,Product_7,Beauty,2,1812,0,3624,Bengaluru,South,NetBanking,Standard,Retail,No
19266,19266,2/22/2026,329,Customer_2713,48,Product_55,Sports,1,271,25,203.25,Lucknow,North,UPI,Express,Retail,Yes
19267,19267,10/2/2024,2269,Customer_2015,147,Product_481,Fashion,3,3295,25,7413.75,Lucknow,North,Card,Standard,Retail,Yes
19268,19268,2/21/2025,1181,Customer_859,381,Product_3,Fashion,4,962,20,3078.4,Lucknow,North,COD,Standard,Marketplace,No
19269,19269,5/4/2025,663,Customer_277,251,Product_205,Home,3,3006,0,9018,Lucknow,North,COD,Standard,Website,Yes
19270,19270,8/2/2025,1647,Customer_358,359,Product_290,Sports,1,3979,5,3780.05,Delhi,North,UPI,Express,Marketplace,No
19271,19271,5/10/2026,49,Customer_272,427,Product_429,Fashion,4,2871,30,8038.8,Mumbai,West,NetBanking,Express,Retail,Yes
19272,19272,7/7/2024,1058,Customer_778,64,Product_4,Home,2,4958,30,6941.2,Kolkata,East,COD,Same Day,Marketplace,Yes
19273,19273,9/28/2024,831,Customer_2182,215,Product_187,Beauty,1,3649,30,2554.3,Bengaluru,South,Card,Standard,Mobile App,No
19274,19274,4/27/2024,2141,Customer_108,495,Product_335,Electronics,2,4381,30,6133.4,Mumbai,West,UPI,Express,Mobile App,No
19275,19275,3/19/2026,602,Customer_795,268,Product_194,Electronics,1,3861,30,2702.7,Bengaluru,South,Card,Standard,Mobile App,Yes
19276,19276,4/2/2024,1114,Customer_613,177,Product_118,Sports,5,4181,25,15678.75,Delhi,North,Card,Standard,Mobile App,Yes
19277,19277,11/30/2025,2408,Customer_1711,352,Product_398,Electronics,1,3090,20,2472,Mumbai,West,COD,Same Day,Retail,No
19278,19278,3/28/2024,2849,Customer_110,463,Product_67,Home,2,175,10,315,Delhi,North,UPI,Express,Retail,Yes
19279,19279,6/19/2024,860,Customer_458,360,Product_312,Fashion,3,3010,20,7224,Lucknow,North,UPI,Standard,Marketplace,No
19280,19280,11/18/2025,1505,Customer_211,496,Product_384,Home,1,4147,25,3110.25,Mumbai,West,COD,Same Day,Retail,No
19281,19281,10/25/2024,539,Customer_2207,173,Product_57,Home,3,2928,0,8784,Kolkata,East,COD,Standard,Website,No
19282,19282,3/6/2024,358,Customer_700,473,Product_271,Fashion,5,3675,25,13781.25,Delhi,North,NetBanking,Same Day,Website,Yes
19283,19283,4/15/2026,135,Customer_2190,258,Product_104,Beauty,3,156,10,421.2,Bengaluru,South,Card,Express,Mobile App,Yes
19284,19284,6/4/2025,1767,Customer_1951,478,Product_257,Sports,1,4782,10,4303.8,Lucknow,North,UPI,Express,Website,No
19285,19285,7/4/2025,1412,Customer_1749,6,Product_480,Electronics,1,876,5,832.2,Kolkata,East,Card,Same Day,Website,No
19286,19286,10/20/2024,2256,Customer_384,16,Product_383,Beauty,2,4805,5,9129.5,Bengaluru,South,UPI,Express,Website,Yes
19287,19287,1/29/2025,2261,Customer_1174,481,Product_315,Home,3,3656,0,10968,Bengaluru,South,NetBanking,Standard,Retail,No
19288,19288,3/17/2026,2124,Customer_2441,356,Product_49,Electronics,2,1873,0,3746,Lucknow,North,COD,Standard,Website,Yes
19289,19289,1/11/2024,860,Customer_1071,208,Product_34,Home,5,3549,25,13308.75,Bengaluru,South,Card,Same Day,Marketplace,Yes
19290,19290,3/28/2025,306,Customer_1100,275,Product_326,Sports,3,1277,0,3831,Kolkata,East,COD,Same Day,Website,No
19291,19291,5/17/2026,2346,Customer_435,371,Product_124,Electronics,2,1222,0,2444,Kolkata,East,Card,Standard,Retail,Yes
19292,19292,2/15/2026,694,Customer_2743,447,Product_328,Home,1,341,25,255.75,Bengaluru,South,UPI,Express,Retail,No
19293,19293,2/29/2024,1462,Customer_532,190,Product_109,Sports,3,1343,25,3021.75,Lucknow,North,Card,Same Day,Website,Yes
19294,19294,2/19/2026,358,Customer_117,60,Product_167,Beauty,4,3156,5,11992.8,Lucknow,North,NetBanking,Express,Website,Yes
19295,19295,7/8/2024,1329,Customer_42,200,Product_98,Sports,4,368,25,1104,Mumbai,West,UPI,Standard,Marketplace,No
19296,19296,9/21/2024,1666,Customer_1294,98,Product_288,Beauty,1,744,10,669.6,Bengaluru,South,Card,Same Day,Website,No
19297,19297,1/24/2024,551,Customer_477,146,Product_483,Sports,3,4685,20,11244,Kolkata,East,UPI,Same Day,Mobile App,Yes
19298,19298,7/19/2025,2584,Customer_2509,164,Product_451,Beauty,3,665,0,1995,Lucknow,North,NetBanking,Same Day,Marketplace,Yes
19299,19299,9/26/2025,1811,Customer_1343,298,Product_215,Sports,3,2994,15,7634.7,Lucknow,North,Card,Express,Website,Yes
19300,19300,4/25/2024,561,Customer_813,486,Product_151,Beauty,4,3230,15,10982,Delhi,North,NetBanking,Same Day,Marketplace,Yes
19301,19301,1/31/2025,1661,Customer_459,156,Product_48,Sports,3,1971,25,4434.75,Kolkata,East,Card,Standard,Retail,Yes
19302,19302,6/8/2026,2054,Customer_1440,300,Product_498,Sports,1,2411,20,1928.8,Bengaluru,South,NetBanking,Express,Website,No
19303,19303,6/14/2024,2725,Customer_993,359,Product_454,Beauty,5,743,20,2972,Mumbai,West,NetBanking,Standard,Mobile App,Yes
19304,19304,11/20/2025,2041,Customer_2212,110,Product_79,Beauty,2,1216,15,2067.2,Delhi,North,NetBanking,Same Day,Mobile App,Yes
19305,19305,8/19/2024,107,Customer_982,89,Product_167,Fashion,1,4651,30,3255.7,Delhi,North,COD,Express,Mobile App,Yes
19306,19306,5/4/2025,2723,Customer_1852,465,Product_475,Home,5,3287,15,13969.75,Kolkata,East,Card,Express,Marketplace,Yes
19307,19307,1/14/2026,2667,Customer_1691,361,Product_431,Fashion,3,573,5,1633.05,Bengaluru,South,UPI,Same Day,Retail,No
19308,19308,7/18/2024,71,Customer_657,188,Product_498,Electronics,3,1807,10,4878.9,Lucknow,North,UPI,Express,Mobile App,Yes
19309,19309,6/16/2024,2060,Customer_2211,133,Product_418,Sports,2,2129,5,4045.1,Kolkata,East,UPI,Standard,Retail,No
19310,19310,8/7/2025,887,Customer_411,361,Product_191,Sports,1,3255,30,2278.5,Kolkata,East,NetBanking,Standard,Marketplace,No
19311,19311,6/8/2025,1586,Customer_156,170,Product_300,Electronics,4,4950,5,18810,Bengaluru,South,Card,Same Day,Mobile App,Yes
19312,19312,6/9/2025,2600,Customer_2044,254,Product_251,Sports,3,3140,10,8478,Mumbai,West,NetBanking,Standard,Website,Yes
19313,19313,11/25/2024,1952,Customer_286,42,Product_149,Sports,3,3516,20,8438.4,Lucknow,North,Card,Same Day,Website,Yes
19314,19314,12/20/2025,2876,Customer_2658,433,Product_360,Sports,3,244,15,622.2,Kolkata,East,COD,Same Day,Marketplace,No
19315,19315,1/13/2024,1727,Customer_382,201,Product_186,Electronics,3,3512,25,7902,Mumbai,West,NetBanking,Same Day,Website,Yes
19316,19316,2/20/2026,1189,Customer_2779,496,Product_455,Sports,5,3430,25,12862.5,Kolkata,East,NetBanking,Same Day,Website,Yes
19317,19317,6/30/2025,2962,Customer_1356,244,Product_335,Home,4,4588,0,18352,Kolkata,East,Card,Same Day,Website,No
19318,19318,8/2/2025,2194,Customer_2631,267,Product_3,Fashion,3,2870,5,8179.5,Lucknow,North,NetBanking,Express,Mobile App,No
19319,19319,11/3/2024,1756,Customer_436,198,Product_100,Sports,4,1878,0,7512,Delhi,North,UPI,Express,Marketplace,No
19320,19320,4/2/2026,1580,Customer_1590,63,Product_291,Fashion,4,1122,0,4488,Kolkata,East,UPI,Same Day,Mobile App,Yes
19321,19321,2/24/2025,1217,Customer_262,121,Product_145,Fashion,2,692,5,1314.8,Bengaluru,South,UPI,Same Day,Website,Yes
19322,19322,2/5/2026,90,Customer_2201,367,Product_89,Electronics,2,3128,30,4379.2,Mumbai,West,UPI,Express,Marketplace,Yes
19323,19323,1/2/2024,808,Customer_110,206,Product_456,Electronics,5,922,0,4610,Mumbai,West,COD,Same Day,Marketplace,No
19324,19324,4/1/2024,866,Customer_2591,404,Product_295,Sports,1,3823,10,3440.7,Delhi,North,Card,Same Day,Retail,No
19325,19325,10/29/2024,1970,Customer_2376,491,Product_468,Beauty,4,267,5,1014.6,Bengaluru,South,COD,Same Day,Retail,No
19326,19326,2/25/2024,2249,Customer_2875,395,Product_409,Home,1,2254,25,1690.5,Bengaluru,South,Card,Standard,Website,No
19327,19327,11/3/2025,2251,Customer_1228,28,Product_427,Sports,4,2540,0,10160,Lucknow,North,NetBanking,Express,Website,No
19328,19328,10/6/2025,2076,Customer_1166,5,Product_2,Fashion,1,3765,0,3765,Delhi,North,Card,Standard,Marketplace,No
19329,19329,6/29/2025,1721,Customer_513,95,Product_387,Home,5,3227,10,14521.5,Mumbai,West,UPI,Standard,Retail,No
19330,19330,3/2/2026,1679,Customer_2522,117,Product_277,Beauty,2,1209,25,1813.5,Kolkata,East,NetBanking,Standard,Retail,Yes
19331,19331,6/5/2025,350,Customer_2428,238,Product_134,Home,1,2345,30,1641.5,Lucknow,North,COD,Same Day,Retail,Yes
19332,19332,1/19/2026,182,Customer_1318,311,Product_253,Home,2,4530,20,7248,Delhi,North,Card,Express,Website,Yes
19333,19333,8/28/2025,2170,Customer_488,438,Product_385,Electronics,1,222,30,155.4,Lucknow,North,UPI,Same Day,Mobile App,Yes
19334,19334,1/16/2026,2315,Customer_2873,339,Product_294,Home,1,1533,0,1533,Lucknow,North,UPI,Standard,Marketplace,Yes
19335,19335,9/9/2024,716,Customer_546,179,Product_377,Fashion,5,1497,5,7110.75,Bengaluru,South,Card,Same Day,Marketplace,No
19336,19336,7/23/2025,191,Customer_1968,237,Product_176,Fashion,5,3991,5,18957.25,Mumbai,West,COD,Standard,Mobile App,No
19337,19337,1/18/2026,2083,Customer_290,240,Product_400,Sports,1,3747,10,3372.3,Kolkata,East,NetBanking,Standard,Mobile App,Yes
19338,19338,3/29/2024,1232,Customer_2307,398,Product_189,Sports,2,1040,0,2080,Bengaluru,South,UPI,Express,Mobile App,Yes
19339,19339,10/16/2024,800,Customer_364,236,Product_270,Beauty,2,3347,15,5689.9,Kolkata,East,NetBanking,Express,Retail,No
19340,19340,1/3/2025,2086,Customer_2574,326,Product_224,Home,4,1551,0,6204,Lucknow,North,COD,Express,Retail,Yes
19341,19341,3/4/2024,319,Customer_2036,340,Product_119,Electronics,5,4252,25,15945,Kolkata,East,NetBanking,Express,Mobile App,Yes
19342,19342,4/18/2025,1111,Customer_479,213,Product_249,Fashion,5,733,15,3115.25,Kolkata,East,NetBanking,Standard,Mobile App,No
19343,19343,12/1/2025,2685,Customer_865,498,Product_45,Fashion,2,1338,0,2676,Mumbai,West,UPI,Same Day,Marketplace,No
19344,19344,7/29/2024,1787,Customer_2552,276,Product_184,Beauty,4,4882,30,13669.6,Lucknow,North,COD,Express,Marketplace,Yes
19345,19345,3/24/2024,890,Customer_127,370,Product_112,Fashion,1,2237,25,1677.75,Lucknow,North,Card,Same Day,Retail,Yes
19346,19346,3/4/2025,1342,Customer_2459,278,Product_148,Home,1,4091,5,3886.45,Lucknow,North,COD,Standard,Website,No
19347,19347,10/1/2025,1922,Customer_2338,444,Product_186,Sports,4,1397,0,5588,Mumbai,West,NetBanking,Standard,Mobile App,No
19348,19348,9/18/2024,2812,Customer_1061,64,Product_157,Beauty,5,177,20,708,Kolkata,East,NetBanking,Standard,Mobile App,No
19349,19349,10/27/2024,1375,Customer_699,2,Product_148,Home,4,1028,25,3084,Lucknow,North,NetBanking,Standard,Website,No
19350,19350,11/3/2025,2167,Customer_1425,387,Product_309,Sports,1,1509,10,1358.1,Bengaluru,South,Card,Standard,Website,Yes
19351,19351,4/27/2026,36,Customer_2958,94,Product_3,Home,3,1726,5,4919.1,Bengaluru,South,NetBanking,Same Day,Marketplace,No
19352,19352,5/25/2026,1457,Customer_292,30,Product_190,Sports,1,1261,20,1008.8,Delhi,North,COD,Same Day,Mobile App,Yes
19353,19353,1/30/2024,2875,Customer_88,88,Product_260,Sports,1,1507,0,1507,Bengaluru,South,UPI,Standard,Marketplace,No
19354,19354,2/5/2024,2443,Customer_1176,161,Product_423,Sports,4,3306,20,10579.2,Bengaluru,South,COD,Same Day,Website,No
19355,19355,9/11/2024,2954,Customer_1809,342,Product_284,Electronics,5,4869,0,24345,Kolkata,East,Card,Same Day,Marketplace,No
19356,19356,6/9/2026,717,Customer_1033,203,Product_120,Fashion,2,2057,30,2879.8,Mumbai,West,NetBanking,Same Day,Retail,No
19357,19357,2/5/2026,1600,Customer_213,428,Product_45,Home,2,4801,20,7681.6,Mumbai,West,Card,Same Day,Marketplace,No
19358,19358,8/16/2025,10,Customer_2695,246,Product_290,Home,5,166,25,622.5,Delhi,North,Card,Same Day,Marketplace,No
19359,19359,2/4/2024,2257,Customer_2848,340,Product_327,Sports,3,4229,15,10783.95,Kolkata,East,Card,Express,Website,Yes
19360,19360,5/19/2026,331,Customer_466,261,Product_54,Beauty,4,1243,15,4226.2,Lucknow,North,UPI,Standard,Retail,Yes
19361,19361,9/11/2024,1600,Customer_1503,258,Product_30,Home,1,1290,25,967.5,Kolkata,East,Card,Standard,Website,No
19362,19362,4/21/2024,2404,Customer_555,69,Product_252,Home,3,1721,30,3614.1,Bengaluru,South,Card,Same Day,Marketplace,Yes
19363,19363,8/3/2025,2931,Customer_708,232,Product_337,Beauty,4,1943,20,6217.6,Mumbai,West,Card,Standard,Marketplace,Yes
19364,19364,7/30/2025,2948,Customer_379,272,Product_267,Beauty,2,3460,30,4844,Lucknow,North,COD,Same Day,Marketplace,Yes
19365,19365,9/5/2024,2402,Customer_1536,399,Product_133,Sports,2,2716,25,4074,Delhi,North,COD,Standard,Website,No
19366,19366,2/29/2024,78,Customer_1970,336,Product_116,Sports,4,2103,5,7991.4,Mumbai,West,COD,Standard,Marketplace,Yes
19367,19367,4/23/2025,1131,Customer_2556,93,Product_185,Sports,5,337,20,1348,Bengaluru,South,UPI,Express,Marketplace,No
19368,19368,9/2/2024,628,Customer_2877,72,Product_395,Beauty,2,3771,30,5279.4,Lucknow,North,NetBanking,Express,Marketplace,Yes
19369,19369,2/22/2025,157,Customer_1493,422,Product_444,Fashion,2,2822,10,5079.6,Lucknow,North,UPI,Standard,Mobile App,Yes
19370,19370,1/24/2026,116,Customer_590,471,Product_221,Electronics,2,3624,25,5436,Mumbai,West,Card,Standard,Retail,No
19371,19371,4/16/2026,761,Customer_1961,34,Product_23,Electronics,4,2709,20,8668.8,Mumbai,West,UPI,Express,Mobile App,No
19372,19372,8/2/2025,1632,Customer_283,134,Product_491,Home,4,3754,15,12763.6,Bengaluru,South,COD,Express,Mobile App,No
19373,19373,5/7/2025,2773,Customer_1227,451,Product_162,Fashion,2,1146,0,2292,Bengaluru,South,Card,Express,Website,Yes
19374,19374,8/16/2025,2569,Customer_824,164,Product_104,Sports,5,2532,5,12027,Delhi,North,UPI,Standard,Marketplace,Yes
19375,19375,3/21/2025,2054,Customer_106,255,Product_323,Sports,2,2722,25,4083,Bengaluru,South,Card,Same Day,Marketplace,Yes
19376,19376,1/31/2025,291,Customer_931,311,Product_116,Beauty,1,3022,5,2870.9,Bengaluru,South,COD,Same Day,Marketplace,Yes
19377,19377,9/8/2025,2022,Customer_1605,85,Product_66,Beauty,2,3442,0,6884,Delhi,North,Card,Standard,Website,Yes
19378,19378,5/28/2026,1488,Customer_1486,300,Product_448,Electronics,3,4163,5,11864.55,Lucknow,North,NetBanking,Same Day,Website,No
19379,19379,9/22/2025,629,Customer_1684,44,Product_181,Beauty,5,951,25,3566.25,Kolkata,East,NetBanking,Express,Retail,Yes
19380,19380,4/25/2025,994,Customer_1188,297,Product_239,Fashion,3,2618,25,5890.5,Mumbai,West,UPI,Standard,Mobile App,No
19381,19381,5/2/2025,704,Customer_1,219,Product_264,Electronics,4,2520,25,7560,Kolkata,East,NetBanking,Standard,Retail,No
19382,19382,1/18/2026,1706,Customer_2892,43,Product_374,Beauty,2,1850,25,2775,Bengaluru,South,NetBanking,Express,Marketplace,No
19383,19383,4/5/2025,1994,Customer_2554,349,Product_177,Fashion,2,2790,30,3906,Bengaluru,South,UPI,Standard,Mobile App,Yes
19384,19384,5/21/2025,1785,Customer_921,122,Product_142,Home,5,1698,0,8490,Kolkata,East,Card,Standard,Marketplace,No
19385,19385,12/17/2025,2984,Customer_1590,244,Product_160,Sports,3,4474,10,12079.8,Kolkata,East,NetBanking,Standard,Website,Yes
19386,19386,8/21/2024,2334,Customer_1987,292,Product_454,Sports,4,1602,30,4485.6,Mumbai,West,Card,Standard,Mobile App,No
19387,19387,11/16/2025,1175,Customer_2125,221,Product_156,Fashion,1,2776,25,2082,Lucknow,North,COD,Express,Marketplace,No
19388,19388,1/18/2026,1593,Customer_968,448,Product_399,Sports,1,2920,20,2336,Kolkata,East,Card,Same Day,Marketplace,Yes
19389,19389,8/12/2025,1186,Customer_1075,11,Product_163,Electronics,2,946,20,1513.6,Lucknow,North,Card,Same Day,Mobile App,No
19390,19390,1/29/2024,2130,Customer_709,250,Product_26,Sports,3,2505,25,5636.25,Kolkata,East,COD,Same Day,Website,No
19391,19391,5/12/2024,1451,Customer_115,401,Product_181,Electronics,5,2251,5,10692.25,Bengaluru,South,NetBanking,Same Day,Mobile App,No
19392,19392,4/11/2026,2459,Customer_2586,479,Product_88,Fashion,5,3890,20,15560,Kolkata,East,Card,Same Day,Mobile App,No
19393,19393,4/16/2026,2189,Customer_2847,404,Product_325,Sports,3,282,0,846,Lucknow,North,COD,Standard,Website,Yes
19394,19394,3/25/2025,82,Customer_644,42,Product_443,Home,2,2002,15,3403.4,Bengaluru,South,COD,Express,Website,No
19395,19395,10/4/2025,873,Customer_2069,155,Product_193,Beauty,5,3021,10,13594.5,Bengaluru,South,NetBanking,Standard,Retail,No
19396,19396,12/30/2024,2080,Customer_1014,490,Product_144,Beauty,4,3663,15,12454.2,Delhi,North,NetBanking,Express,Website,No
19397,19397,2/28/2026,1629,Customer_27,130,Product_199,Home,4,1850,20,5920,Delhi,North,COD,Express,Website,Yes
19398,19398,3/7/2025,2407,Customer_156,67,Product_252,Beauty,5,651,30,2278.5,Lucknow,North,UPI,Express,Marketplace,Yes
19399,19399,3/26/2026,1428,Customer_1402,86,Product_405,Electronics,3,4335,15,11054.25,Kolkata,East,Card,Standard,Retail,No
19400,19400,12/29/2025,276,Customer_1254,267,Product_292,Sports,1,2336,0,2336,Lucknow,North,COD,Same Day,Retail,No
19401,19401,1/16/2024,697,Customer_2412,420,Product_384,Home,5,889,30,3111.5,Lucknow,North,Card,Standard,Website,No
19402,19402,11/24/2024,72,Customer_1727,83,Product_326,Sports,1,2297,15,1952.45,Kolkata,East,Card,Express,Mobile App,No
19403,19403,4/22/2025,2619,Customer_1160,279,Product_459,Sports,1,3291,25,2468.25,Delhi,North,Card,Standard,Retail,Yes
19404,19404,11/17/2025,894,Customer_177,3,Product_17,Electronics,4,3358,10,12088.8,Lucknow,North,UPI,Express,Website,No
19405,19405,5/11/2026,763,Customer_641,128,Product_26,Home,4,899,25,2697,Mumbai,West,NetBanking,Express,Website,Yes
19406,19406,3/30/2026,447,Customer_1109,479,Product_330,Home,5,1684,20,6736,Kolkata,East,Card,Same Day,Marketplace,No
19407,19407,5/9/2025,2476,Customer_515,239,Product_154,Sports,4,930,20,2976,Lucknow,North,NetBanking,Express,Mobile App,Yes
19408,19408,1/2/2024,403,Customer_1345,394,Product_100,Fashion,1,267,25,200.25,Bengaluru,South,COD,Same Day,Retail,No
19409,19409,2/3/2026,872,Customer_40,100,Product_243,Electronics,3,204,25,459,Lucknow,North,Card,Express,Website,No
19410,19410,7/2/2024,2273,Customer_1746,392,Product_118,Beauty,3,2842,5,8099.7,Kolkata,East,UPI,Express,Marketplace,Yes
19411,19411,2/2/2025,129,Customer_2533,178,Product_206,Sports,4,1864,15,6337.6,Bengaluru,South,COD,Standard,Retail,No
19412,19412,2/11/2024,2455,Customer_1883,472,Product_423,Home,3,982,25,2209.5,Bengaluru,South,UPI,Standard,Mobile App,No
